ISIN,TimePeriod,ruleid,CapitalListed,High,Interest,IssuerID,LastRate,Low,MarketCap,MaturityDate,Name,OpeningPrice,SecurityID,SecurityType,Symbol,Transactions,Turnover,Volume,bool_var,errorcode,errorlevel
IL0011841678,2024-02-04,r3,328962000.0,0.0,4.72,2356,108.1,0.0,355608.0,2027-02-28,UMH PROP B1,108.1,1184167,Bonds,UMH.B1,0.0,0.0,0.0,True,,
IL0010806052,2024-02-04,r3,6628699.0,0.0,,1007,300.0,0.0,19886.0,,UNET CREDIT,0.0,1080605,Shares,UNCR,0.0,0.0,0.0,True,,
IL0011686578,2024-02-04,r3,35001000.0,65.0,,1813,62.0,61.0,21701.0,,UNICORN TECH PU,61.0,1168657,Participation Unit,UNCT,5.0,6.82,11000.0,True,,
IL0011748469,2024-02-04,r3,2656200.0,0.0,,1881,201.8,0.0,5360.0,,UNIC-TECH PU,201.8,1174846,Participation Unit,UNTC,0.0,0.0,0.0,True,,
IL0010838311,2024-02-04,r3,13909449.0,3165.0,,2170,3108.0,3072.0,432306.0,,UNITRONICS,3165.0,1083831,Shares,UNIT,48.0,143.05,4569.0,True,,
IL0011606709,2024-02-04,r3,254500232.0,107.99,1.05,2072,107.95,107.77,274733.0,2027-08-10,UNIVERSAL    B3,107.89,1160670,Bonds,UNMI.B3,79.0,589.27,546312.0,True,,
IL0011722530,2024-02-04,r3,380657264.0,93.55,2.18,2072,93.35,93.13,355344.0,2029-02-11,UNIVERSAL    B4,93.34,1172253,Bonds,UNMI.B4,90.0,666.85,714491.0,True,,
IL0011926081,2024-02-04,r3,363754758.0,102.11,2.2,2072,102.09,101.98,371357.0,2031-02-10,UNIVERSAL B5,102.07,1192608,Bonds,UNMI.B5,64.0,103.62,101538.0,True,,
IL0011926164,2024-02-04,r3,452650896.0,99.05,4.68,2072,98.85,98.75,447445.0,2031-02-10,UNIVERSAL B6,99.02,1192616,Bonds,UNMI.B6,93.0,594.33,600955.0,True,,
IL0010935588,2024-02-04,r3,32930242.0,0.0,,2230,9.3,0.0,3063.0,,UNIVO-M,0.0,1093558,Shares,UNVO-M,0.0,0.0,0.0,True,,
IL0004560129,2024-02-04,r3,20870494.0,0.0,,456,103.4,0.0,21580.0,,UPSELLON BRANDS,103.4,456012,Shares,UPSL,0.0,0.0,0.0,True,,
IL0011837486,2024-02-04,r3,3643120.0,7300.0,,2353,7221.0,7100.0,263070.0,,USERWAY,7250.0,1183748,Shares,UWAY,13.0,25.49,353.0,True,,
IL0011571143,2024-02-04,r3,20566153.0,319.0,,1771,305.1,302.5,62747.0,,UTRON,318.9,1157114,Shares,UTRN,25.0,88.45,28707.0,True,,
IL0011763872,2024-02-04,r3,145165310.0,1866.0,,1907,1805.0,1805.0,2620234.0,,VERIDIS,1850.0,1176387,Shares,VRDS,166.0,1363.33,74320.0,True,,
IL0011237778,2024-02-04,r3,14361861.0,3919.0,,1583,3849.0,3834.0,552788.0,,VICTORY,3877.0,1123777,Shares,VCTR,56.0,108.51,2808.0,True,,
IL0011614885,2024-02-04,r3,41669000.0,0.0,1.5,1583,95.55,0.0,39815.0,2026-07-02,VICTORY      B2,95.55,1161488,Bonds,VCTR.B2,0.0,0.0,0.0,True,,
IL0004160169,2024-02-04,r3,17717618.0,16220.0,,416,15360.0,15320.0,2721426.0,,VILLAR,16180.0,416016,Shares,VILR,125.0,2747.46,17742.0,True,,
IL0041601563,2024-02-04,r3,201324000.0,98.97,2.55,416,98.78,98.51,198868.0,2025-06-27,VILLAR       B8,98.62,4160156,Bonds,VILR.B8,61.0,58.79,59510.0,True,,
IL0041601647,2024-02-04,r3,75267500.0,110.47,0.8,416,110.47,110.46,83148.0,2026-09-03,VILLAR       B9,110.47,4160164,Bonds,VILR.B9,2.0,165.7,150000.0,True,,
IL0011939522,2024-02-04,r3,299998000.0,100.41,4.89,416,100.28,99.99,300838.0,2031-12-31,VILLAR      B10,100.41,1193952,Bonds,VILR.B10,66.0,203.53,203073.0,True,,
IL0003500175,2024-02-04,r3,1325383.0,0.0,,350,4485.0,0.0,59443.0,,VISION SIGMA,4485.0,350017,Shares,VISN,0.0,0.0,0.0,True,,
IL0011099665,2024-02-04,r3,47073200.0,1978.0,,1515,1931.0,1915.0,908983.0,,VITANIA,1978.0,1109966,Shares,VTNA,51.0,96.15,4978.0,True,,
IL0011509036,2024-02-04,r3,191110000.0,112.63,2.85,1515,112.57,112.5,215133.0,2027-06-30,VITANIA B5,112.6,1150903,Bonds,VTNA.B5,82.0,293.85,261020.0,True,,
IL0011931438,2024-02-04,r3,200000000.0,103.08,2.89,1515,102.93,102.93,205860.0,2029-12-31,VITANIA B6,103.08,1193143,Bonds,VYNA.B6,62.0,25.62,24894.0,True,,
IL0011803066,2024-02-04,r3,9155341.0,214.0,,1968,204.2,197.0,18695.0,,WATER IO,205.0,1180306,Shares,WATR,67.0,94.63,45929.0,True,,
IL0011575771,2024-02-04,r3,375000000.0,100.08,4.8,1772,100.08,100.08,375300.0,2025-10-30,WESTDALE     B1,100.08,1157577,Bonds,WSDL.B1,54.0,48.97,48932.0,True,,
IL0011613226,2024-02-04,r3,485000000.0,95.2,4.35,1772,95.11,95.05,461284.0,2028-07-31,WESTDALE     B2,95.16,1161322,Bonds,WSDL.B2,67.0,250.14,262928.0,True,,
IL0011732281,2024-02-04,r3,111493044.0,149.0,,1865,147.8,145.4,164787.0,,WESURE GLOBALT,149.0,1173228,Shares,WESR,31.0,19.78,13385.0,True,,
IL0002780109,2024-02-04,r3,68672119.0,55.5,,278,54.9,54.1,37701.0,,WILK,55.5,278010,Shares,WILK,26.0,21.75,39594.0,True,,
IL0027802458,2024-02-04,r3,1836685.0,0.0,,278,21.0,0.0,386.0,,WILK W3,21.0,2780245, Warrant,WILK.W3,0.0,0.0,0.0,True,,
IL0011922692,2024-02-04,r3,2297000.0,0.0,,278,29.0,0.0,666.0,,WILK W4,29.0,1192269, Warrant,WILK.W4,0.0,0.0,0.0,True,,
IL0010828585,2024-02-04,r3,13867017.0,3874.0,,2123,3850.0,3800.0,533880.0,,WILLI FOOD INTE,3859.0,1082858,Shares,WILC,23.0,29.46,765.0,True,,
IL0003710139,2024-02-04,r3,13308903.0,2027.0,,371,2017.0,2000.0,268441.0,,WILLY FOOD,2023.0,371013,Shares,WLFD,26.0,50.02,2477.0,True,,
IL0011906695,2024-02-04,r3,27121009.0,0.0,,1466,1.3,0.0,353.0,,WIND BUZ W2,1.3,1190669, Warrant,WNBZ.W2,0.0,0.0,0.0,True,,
IL0011051625,2024-02-04,r3,77289998.0,36.5,,1466,36.1,36.0,27902.0,,WIND BUZZ,36.0,1105162,Shares,WNBZ,2.0,0.51,1401.0,True,,
IL0010854979,2024-02-04,r3,544906149.0,3.6,,2190,3.4,3.4,18527.0,,XTL BIO,3.5,1085497,Shares,XTLB,2.0,5.14,150000.0,True,,
IL0012033226,2024-02-04,r3,,,,486,0.0,,,,Y BOX R3,,1203322,Shares,YBOX.R3,,,,True,,
IL0011424210,2024-02-04,r3,180102155.0,0.0,,1703,44.9,0.0,80866.0,,YAACOBI GROUP,44.9,1142421,Shares,YAAC,0.0,0.0,0.0,True,,
IL0004860271,2024-02-04,r3,299299134.0,82.0,,486,79.5,79.0,237943.0,,YBOX,81.2,486027,Shares,YBOX,49.0,67.76,85203.0,True,,
IL0048601442,2024-02-04,r3,39050000.0,98.49,4.84,486,98.49,98.49,38460.0,2024-12-31,YBOX B2,98.43,4860144,Bonds,YBOX.B2,1.0,10.0,10153.0,True,,
IL0048601939,2024-02-04,r3,184458600.0,102.8,9.41,486,102.74,102.64,189513.0,2024-09-01,YBOX B4,102.64,4860193,Bonds,YBOX.B4,13.0,392.19,381537.0,True,,
IL0048601772,2024-02-04,r3,80000000.0,0.0,4.47,486,94.0,0.0,75200.0,2025-12-31,YBOX C3,94.0,4860177,Convertible Bonds,YBOX.C3,0.0,0.0,0.0,True,,
IL0011883829,2024-02-04,r3,40440000.0,99.52,7.06438,2386,99.48,99.24,40230.0,2025-09-30,YESODOT B1,99.24,1188382,Bonds,YESD.B1,4.0,25.96,26096.0,True,,
IL0011612640,2024-02-04,r3,14487860.0,16340.0,,1786,15330.0,15330.0,2220989.0,,YOCHANANOF,16300.0,1161264,Shares,YHNF,248.0,2144.45,13757.0,True,,
IL0011874182,2024-02-04,r3,173400000.0,96.71,3.94,1786,96.59,96.46,167487.0,2032-07-01,YOCHANANOF B1,96.47,1187418,Bonds,YHNF.B1,63.0,121.74,126126.0,True,,
IL0011869075,2024-02-04,r3,170000000.0,96.9,5.6,1903,96.9,96.9,164730.0,2026-07-05,YUVALIM B2,97.34,1186907,Bonds,YBKB.B2,2.0,19.38,20000.0,True,,
IL0011986960,2024-02-04,r3,98000000.0,0.0,8.89,1903,105.1,0.0,102998.0,2026-07-05,YUVALIM B3,105.1,1198696,Bonds,YBKB.B3,0.0,0.0,0.0,True,,
IL0011766438,2024-02-04,r3,100000000.0,0.0,3.6,1903,97.25,0.0,97250.0,2025-07-06,YUVALIM.B1,97.25,1176643,Bonds,YBKB.B1,0.0,0.0,0.0,True,,
IL0001300131,2024-02-04,r3,14234306.0,3397.0,,130,3347.0,3241.0,476422.0,,ZANLAKOL,3400.0,130013,Shares,ZNKL,42.0,120.38,3587.0,True,,
IL0011946956,2024-02-04,r3,65017310.0,1895.0,,2413,1852.0,1841.0,1204121.0,,ZEPHYRUS,1895.0,1194695,Shares,ZPRS,94.0,421.25,22654.0,True,,
IL0011947038,2024-02-04,r3,4498890.0,0.0,,2413,400.0,0.0,17996.0,,ZEPHYRUS W1,400.0,1194703, Warrant,ZPRS.W1,0.0,0.0,0.0,True,,
IL0011040586,2024-02-04,r3,20022541.0,2808.0,,1442,2731.0,2705.0,546816.0,,ZMH,2740.0,1104058,Shares,ZMH,59.0,74.43,2725.0,True,,
IL0011586331,2024-02-04,r3,132000000.0,99.24,4.4,1442,99.2,99.11,130944.0,2025-06-30,ZMH        B6,99.11,1158633,Bonds,ZMH.B6,34.0,310.17,312686.0,True,,
IL0011864027,2024-02-04,r3,160000000.0,99.23,5.55,1442,99.23,98.7,158768.0,2027-12-31,ZMH B7,98.7,1186402,Bonds,ZMH.B7,29.0,53.63,54044.0,True,,
IL0011741845,2024-02-04,r3,67619314.0,56.9,,1866,56.2,55.0,38002.0,,ZOOZ POWER,56.4,1174184,Shares,ZOOZ,27.0,19.67,35004.0,True,,
IL0011853210,2024-02-04,r3,27740139.0,0.0,,1866,15.0,0.0,4161.0,,ZOOZ POWER W3,15.0,1185321, Warrant,ZOOZ.W3,0.0,0.0,0.0,True,,
IL0007300101,2024-02-04,r3,65099863.0,611.0,,730,607.2,604.1,395286.0,,ZUR,611.0,730010,Shares,ZUR,24.0,40.95,6741.0,True,,
IL0073001716,2024-02-04,r3,878856011.0,106.56,3.7,730,106.24,105.6,933697.0,2028-06-30,ZUR         B10,106.18,7300171,Bonds,ZUR.B10,40.0,930.2,876256.0,True,,
IL0073002474,2024-02-04,r3,142890000.0,98.0,2.5,730,98.0,98.0,140032.0,2030-06-30,ZUR        B 11,98.0,7300247,Bonds,ZUR.B11,6.0,28.19,28767.0,True,,
IL0011016669,2024-02-05,r3,117050189.0,330.0,,1397,328.2,323.1,384159.0,,ABRA,328.4,1101666,Shares,ABRA,35.0,104.17,31691.0,True,,
IL0007700169,2024-02-05,r3,143959191.0,68.1,,770,67.1,66.1,96597.0,,ACCEL,67.0,770016,Shares,ACCL,30.0,27.23,40562.0,True,,
IL0077003478,2024-02-05,r3,2000000.0,3.0,,770,2.7,3.0,54.0,,ACCEL       W10,1.9,7700347, Warrant,ACCL.W10,1.0,0.21,7019.0,True,,
IL0011762056,2024-02-05,r3,287510000.0,476.0,,1896,474.8,466.0,1365097.0,,ACKERSTEIN GRP.,473.0,1176205,Shares,ACKR,219.0,2366.09,500273.0,True,,
IL0011885725,2024-02-05,r3,700000000.0,97.29,4.53,2360,97.2,97.15,680400.0,2027-12-31,ACRO     B1,97.22,1188572,Bonds,ACRO.B1,121.0,845.01,869043.0,True,,
IL0011849028,2024-02-05,r3,61158929.0,3980.0,,2360,3919.0,3889.0,2396818.0,,ACRO KVUT,3889.0,1184902,Shares,ACRO,437.0,1859.0,47179.0,True,,
IL0011109159,2024-02-05,r3,2903986790.0,153.16,5.15,1063,153.16,152.53,4447746.0,2036-11-30,ADAMA .B2,152.98,1110915,Bonds,ADAMA.B2,220.0,3000.1,1961561.0,True,,
IL0018201900,2024-02-05,r3,286648800.0,114.3,4.65,182,114.21,114.12,327382.0,2025-07-01,ADGAR        B9,114.19,1820190,Bonds,ADGR.B9,88.0,646.78,566228.0,True,,
IL0018202080,2024-02-05,r3,542980800.0,113.89,2.85,182,113.84,113.54,618129.0,2027-09-01,ADGAR       B10,113.66,1820208,Bonds,ADGR.B10,116.0,1202.96,1058097.0,True,,
IL0018202817,2024-02-05,r3,511750000.0,107.08,2.45,182,106.94,106.77,547265.0,2030-03-31,ADGAR       B11,106.77,1820281,Bonds,ADGR.B11,109.0,1115.82,1043766.0,True,,
IL0018203310,2024-02-05,r3,625000000.0,91.84,0.43,182,91.74,91.61,573375.0,2031-03-31,ADGAR     B12,91.71,1820331,Bonds,ADGR.B12,94.0,241.58,263374.0,True,,
IL0018200837,2024-02-05,r3,164855545.0,488.0,,182,484.0,478.4,797901.0,,ADGAR INV.,478.4,1820083,Shares,ADGR,41.0,33.62,6946.0,True,,
IL0003630105,2024-02-05,r3,90916091.0,66.3,,363,65.9,65.0,59914.0,,AERODROME GROUP,67.5,363010,Shares,ARDM,107.0,339.4,518275.0,True,,
IL0011331316,2024-02-05,r3,154450422.0,102.27,5.7,1457,102.26,102.27,157941.0,2024-12-01,AEROSPACE IN B4,102.11,1133131,Bonds,ARSP.B4,1.0,1.92,1878.0,True,,
IL0005780130,2024-02-05,r3,5061014.0,9738.0,,578,9724.0,9609.0,492133.0,,AFCON HOLD,9605.0,578013,Shares,AFHL,7.0,6.22,64.0,True,,
IL0057801685,2024-02-05,r3,252500000.0,110.92,2.88,578,110.75,110.63,279644.0,2029-04-01,AFCON HOLD   B4,110.63,5780168,Bonds,AFHL.B4,79.0,104.56,94402.0,True,,
IL0011608788,2024-02-05,r3,343257000.0,94.94,3.25,1172,94.83,94.8,325511.0,2029-03-30,AFI PROP B10,94.94,1160878,Bonds,AFPR.B10,99.0,503.65,530995.0,True,,
IL0011716284,2024-02-05,r3,460000000.0,110.4,1.22,1172,110.37,110.26,507702.0,2025-06-30,AFI PROP B11,110.36,1171628,Bonds,AFPR.B11,91.0,286.29,259418.0,True,,
IL0011737645,2024-02-05,r3,784981675.0,92.83,2.3,1172,92.78,91.79,728306.0,2027-09-15,AFI PROP B12,92.83,1173764,Bonds,AFPR.B12,133.0,1214.32,1309380.0,True,,
IL0011782922,2024-02-05,r3,558696000.0,98.76,1.09,1172,98.44,98.42,549980.0,2029-07-01,AFI PROP B13,98.46,1178292,Bonds,AFPR.B13,119.0,1028.4,1044264.0,True,,
IL0011845307,2024-02-05,r3,350000000.0,96.25,1.54,1172,96.12,96.01,336420.0,2031-03-30,AFI PROP B14,96.01,1184530,Bonds,AFPR.B14,99.0,604.57,629085.0,True,,
IL0011996035,2024-02-05,r3,316509000.0,105.47,4.0,1172,105.31,105.2,333316.0,2029-10-15,AFI PROP B15,105.44,1199603,Bonds,AFPR.B15,90.0,124.97,118647.0,True,,
IL0011422313,2024-02-05,r3,1282413900.0,112.96,2.57,1172,112.81,112.66,1446691.0,2026-10-15,AFI PROP B8,112.69,1142231,Bonds,AFPR.B8,134.0,991.98,879462.0,True,,
IL0010913544,2024-02-05,r3,38048704.0,15890.0,,1172,15640.0,15350.0,5950817.0,,AFI PROPERTIES,15350.0,1091354,Shares,AFPR,166.0,813.48,5210.0,True,,
IL0011426454,2024-02-05,r3,214114958.0,99.67,2.75,1338,99.62,99.58,213301.0,2025-03-31,AFRICA RESID B4,99.6,1142645,Bonds,AFRE.B4,104.0,1758.48,1765028.0,True,,
IL0011628257,2024-02-05,r3,260607600.0,95.3,2.4,1338,95.28,95.21,248307.0,2027-03-31,AFRICA RESID B5,95.21,1162825,Bonds,AFRE.B5,82.0,111.23,116751.0,True,,
IL0010979487,2024-02-05,r3,12643536.0,19880.0,,1338,19850.0,19390.0,2509742.0,,AFRICA RESIDENC,19800.0,1097948,Shares,AFRE,417.0,1494.37,7572.0,True,,
IL0001690119,2024-02-05,r3,7674562.0,101.0,,169,98.2,100.2,7536.0,,AI SYSTEMS-M,100.2,169011,Shares,AICS-M,4.0,0.03,32.0,True,,
IL0011334872,2024-02-05,r3,2589001932.0,113.77,2.34,1300,113.5,113.34,2938517.0,2029-02-28,AIRPORT      B5,113.36,1133487,Bonds,ARPT.B5,199.0,2076.5,1830639.0,True,,
IL0011609448,2024-02-05,r3,2434691176.0,97.79,0.65,1300,97.7,97.58,2378693.0,2035-08-30,AIRPORT    B9,97.68,1160944,Bonds,ARPT.B9,181.0,2179.58,2231332.0,True,,
IL0011959991,2024-02-05,r3,300000000.0,99.51,2.64,1300,99.51,99.51,298530.0,2039-05-01,AIRPORT B11,99.51,1195999,Bonds,ARPT.B11,55.0,26.67,26802.0,True,,
IL0010958358,2024-02-05,r3,123757460.0,5960.0,,1300,5849.0,5834.0,7238574.0,,AIRPORT CITY,5950.0,1095835,Shares,ARPT,628.0,3797.34,64572.0,True,,
IL0011959819,2024-02-05,r3,400000000.0,102.22,5.0,1300,102.17,102.05,408680.0,2029-04-30,AIRPRORT B10,102.15,1195981,Bonds,ARPT.B10,126.0,1771.17,1733733.0,True,,
IL0011733768,2024-02-05,r3,40101412.0,0.0,,1862,30.0,0.0,12030.0,,AIRTOUCH,30.0,1173376,Shares,ARTS,0.0,0.0,0.0,True,,
IL0011990335,2024-02-05,r3,2268106.0,0.0,,1862,12.1,0.0,274.0,,AIRTOUCH W1,12.1,1199033, Warrant,ARTS.W1,0.0,0.0,0.0,True,,
IL0010838568,2024-02-05,r3,62382171.0,495.0,,1091,485.0,416.0,302554.0,,ALARUM,419.0,1083856,Shares,ALAR,946.0,4233.39,914404.0,True,,
IL0006250125,2024-02-05,r3,18647506.0,1407.0,,625,1389.0,1350.0,259014.0,,ALBAAD,1387.0,625012,Shares,ALBA,71.0,146.13,10559.0,True,,
IL0011398232,2024-02-05,r3,93113652.0,112.48,2.25,1382,112.47,112.45,104725.0,2024-06-20,ALBR        B16,112.52,1139823,Bonds,ALBR.B16,14.0,27.44,24402.0,True,,
IL0011587321,2024-02-05,r3,664276358.0,108.9,1.85,1382,108.88,108.72,723264.0,2027-01-20,ALBR        B17,108.85,1158732,Bonds,ALBR.B17,138.0,2048.76,1881753.0,True,,
IL0011587404,2024-02-05,r3,488756659.0,97.0,3.25,1382,96.96,96.87,473898.0,2027-01-13,ALBR        B18,97.0,1158740,Bonds,ALBR.B18,155.0,2055.78,2120138.0,True,,
IL0011918245,2024-02-05,r3,547281000.0,105.0,3.2,1382,105.0,104.9,574645.0,2028-05-15,ALBR B19,104.93,1191824,Bonds,ALBR.B19,91.0,669.62,637808.0,True,,
IL0011918328,2024-02-05,r3,559383300.0,101.36,5.7,1382,101.29,101.13,566599.0,2028-06-20,ALBR B20,101.13,1191832,Bonds,ALBR.B20,116.0,989.96,977378.0,True,,
IL0011014508,2024-02-05,r3,108494470.0,42.0,,1393,41.7,41.4,45242.0,,ALLMED SOLUTION,41.4,1101450,Shares,ALMD,7.0,17.93,43050.0,True,,
IL0010996549,2024-02-05,r3,38128631.0,701.8,,2252,689.0,671.0,262706.0,,ALLOT,692.5,1099654,Shares,ALLT,71.0,82.9,12094.0,True,,
IL0011689622,2024-02-05,r3,12369811.0,178.0,,1814,177.9,177.6,22006.0,,ALMEDA      PU,184.7,1168962,Participation Unit,AMDA,2.0,10.32,5798.0,True,,
IL0011368292,2024-02-05,r3,37503289.0,755.1,,1553,746.3,740.0,279887.0,,ALMOGIM,755.1,1136829,Shares,ALMA,40.0,48.75,6522.0,True,,
IL0012016155,2024-02-05,r3,82000000.0,104.3,8.2,1553,104.29,104.29,85518.0,2026-06-30,ALMOGIM B10,104.2,1201615,Bonds,ALMA.B10,2.0,57.36,55000.0,True,,
IL0011785321,2024-02-05,r3,53600000.0,97.8,2.8,1553,97.68,97.6,52356.0,2024-12-15,ALMOGIM B7,97.6,1178532,Bonds,ALMA.B7,4.0,20.89,21390.0,True,,
IL0011852303,2024-02-05,r3,110000000.0,0.0,1.91,1553,105.16,0.0,115676.0,2026-03-31,ALMOGIM B8,105.16,1185230,Bonds,ALMA.B8,0.0,0.0,0.0,True,,
IL0011892242,2024-02-05,r3,70605000.0,100.07,6.7,1553,100.0,99.92,70605.0,2027-03-31,ALMOGIM B9,100.07,1189224,Bonds,ALMA.B9,6.0,80.24,80233.0,True,,
IL0011691271,2024-02-05,r3,960760250.0,99.82,3.9,2063,99.63,99.52,957205.0,2026-09-30,ALON SQUARE B6,99.63,1169127,Bonds,BSI.B6,138.0,1134.09,1137651.0,True,,
IL0011839797,2024-02-05,r3,699707000.0,98.48,0.1,2063,98.37,98.02,688302.0,2029-07-01,ALON SQUARE B7,98.14,1183979,Bonds,BSI.B7,113.0,846.4,861157.0,True,,
IL0011972762,2024-02-05,r3,243409000.0,99.06,5.5,2063,98.98,98.71,240926.0,2030-06-30,ALON SQUARE B8,99.0,1197276,Bonds,BSI.B8,72.0,238.49,240892.0,True,,
IL0011972846,2024-02-05,r3,279944000.0,98.23,3.0,2063,98.12,98.02,274681.0,2030-06-30,ALON SQUARE B9,98.23,1197284,Bonds,BSI.B9,62.0,38.14,38875.0,True,,
IL0039003541,2024-02-05,r3,958315980.0,101.87,3.85,390,101.72,101.43,974799.0,2027-02-28,ALONY HETS   B9,101.79,3900354,Bonds,ALHE.B9,178.0,3978.23,3912826.0,True,,
IL0039003624,2024-02-05,r3,1399382900.0,102.66,6.99,390,102.54,102.34,1434927.0,2027-02-28,ALONY HETS  B10,102.53,3900362,Bonds,ALHE.B10,57.0,773.01,753772.0,True,,
IL0039004879,2024-02-05,r3,160745600.0,88.8,2.66,390,88.8,88.8,142742.0,2031-02-28,ALONY HETS B11,89.13,3900487,Bonds,ALHE.B11,4.0,3.02,3404.0,True,,
IL0039004952,2024-02-05,r3,1761104089.0,87.77,2.41,390,87.64,87.5,1543432.0,2031-02-28,ALONY HETS B12,87.62,3900495,Bonds,ALHE.B12,229.0,8331.73,9506713.0,True,,
IL0011894065,2024-02-05,r3,897601000.0,96.73,4.94,390,96.53,96.09,866454.0,2037-03-01,ALONY HETS B13,96.73,1189406,Bonds,ALHE.B13,134.0,1586.62,1642094.0,True,,
IL0011894149,2024-02-05,r3,1050480000.0,96.64,2.56,390,96.56,96.37,1014343.0,2037-03-01,ALONY HETS B15,96.61,1189414,Bonds,ALHE.B15,80.0,508.25,526371.0,True,,
IL0003900136,2024-02-05,r3,179722472.0,2747.0,,390,2657.0,2657.0,4775226.0,,ALONY HETZ,2734.0,390013,Shares,ALHE,1305.0,6998.8,259207.0,True,,
IL0038701699,2024-02-05,r3,376549526.0,107.19,1.5,387,107.19,106.79,403623.0,2027-12-31,ALROV PRO    B5,107.14,3870169,Bonds,ALRP.B5,102.0,774.62,723277.0,True,,
IL0038701855,2024-02-05,r3,685003000.0,101.13,0.5,387,100.84,100.73,690757.0,2027-10-01,ALROV PRO B6,101.0,3870185,Bonds,ALRP.B6,90.0,455.68,451633.0,True,,
IL0003870198,2024-02-05,r3,20853674.0,13330.0,,387,12980.0,12900.0,2706807.0,,ALROV PROPERT,13330.0,387019,Shares,ALRPR,33.0,90.75,697.0,True,,
IL0011439242,2024-02-05,r3,138968352.0,100.1,6.72,1729,100.1,100.1,139107.0,2024-06-30,ALTITUDE     B1,99.95,1143924,Bonds,ALTD.B1,3.0,4.0,4000.0,True,,
IL0011849366,2024-02-05,r3,197570075.0,625.3,,2367,607.0,602.4,1199250.0,,ALTSHULER FIN,624.9,1184936,Shares,ALTF,640.0,3691.98,601660.0,True,,
IL0011909178,2024-02-05,r3,80522422.0,104.22,8.25,1978,103.79,103.61,83574.0,2027-06-30,ALUMA B1,103.97,1190917,Bonds,ALUM.B1,5.0,34.29,33037.0,True,,
IL0011816431,2024-02-05,r3,307392380.0,34.0,,1978,32.5,32.1,99903.0,,ALUMA INFRASTR',32.1,1181643,Shares,ALUMA,14.0,43.92,135726.0,True,,
IL0011909251,2024-02-05,r3,165174200.0,0.0,,1978,1.0,0.0,1652.0,,ALUMA W1,1.0,1190925, Warrant,ALUM.W1,0.0,0.0,0.0,True,,
IL0006540129,2024-02-05,r3,6528341.0,1700.0,,654,1693.0,1673.0,110525.0,,AMANET,1694.0,654012,Shares,AMAN,4.0,0.73,43.0,True,,
IL0010943905,2024-02-05,r3,30486292.0,950.1,,2234,925.2,902.0,282059.0,,AMIAD,982.7,1094390,Shares,AMD,26.0,40.64,4392.0,True,,
IL0011435851,2024-02-05,r3,450000000.0,95.03,1.44,1728,94.95,94.9,427275.0,2028-03-31,AMIDAR       B1,94.9,1143585,Bonds,AMDR.B1,108.0,624.76,658073.0,True,,
IL0010922040,2024-02-05,r3,12505125.0,2020.0,,1232,2008.0,1983.0,251103.0,,AMIR MARK.,2020.0,1092204,Shares,AMRK,22.0,16.45,819.0,True,,
IL0010972789,2024-02-05,r3,470682342.0,1859.0,,1328,1842.0,1830.0,8669969.0,,AMOT,1855.0,1097278,Shares,AMOT,1065.0,6175.82,334234.0,True,,
IL0011331498,2024-02-05,r3,1402845600.0,115.79,3.2,1328,115.52,115.42,1620567.0,2028-07-02,AMOT         B4,115.53,1133149,Bonds,AMOT.B4,141.0,781.96,676567.0,True,,
IL0011381147,2024-02-05,r3,434085160.0,98.79,3.39,1328,98.71,98.68,428485.0,2026-01-04,AMOT         B5,98.74,1138114,Bonds,AMOT.B5,112.0,636.12,644364.0,True,,
IL0011586091,2024-02-05,r3,2362983000.0,104.34,1.14,1328,104.0,103.91,2457502.0,2029-10-03,AMOT         B6,104.01,1158609,Bonds,AMOT.B6,189.0,1680.35,1615171.0,True,,
IL0011628661,2024-02-05,r3,1215338000.0,84.94,2.44,1328,84.71,84.58,1029513.0,2032-01-05,AMOT         B7,84.85,1162866,Bonds,AMOT.B7,176.0,1829.37,2157133.0,True,,
IL0011727828,2024-02-05,r3,2431713000.0,98.0,0.92,1328,97.48,97.38,2370434.0,2032-01-05,AMOT         B8,97.77,1172782,Bonds,AMOT.B8,207.0,3970.91,4059962.0,True,,
IL0011935157,2024-02-05,r3,58922000.0,97.25,6.5,2400,97.05,97.0,57184.0,2025-12-15,AMPA YUVAL B1,96.83,1193515,Bonds,AMYU.B1,9.0,169.92,175059.0,True,,
IL0011880445,2024-02-05,r3,250000000.0,100.0,6.0,2385,100.0,99.6,250000.0,2027-05-31,AMRAM AVRAHM B1,99.6,1188044,Bonds,AMRM.B1,7.0,69.5,69495.0,True,,
IL0012025552,2024-02-05,r3,110312000.0,102.3,7.4,2385,102.3,102.29,112849.0,2027-12-31,AMRAM AVRAHM B2,102.23,1202555,Bonds,AMRM.B2,3.0,105.79,103415.0,True,,
IL0010806136,2024-02-05,r3,11629251.0,3399.0,,1008,3371.0,3365.0,392022.0,,ANALYST,3367.0,1080613,Shares,ANLT,13.0,40.58,1202.0,True,,
IL0001800189,2024-02-05,r3,5360000.0,4150.0,,180,4128.0,4100.0,221261.0,,ANGEL SALOMON,4101.0,180018,Shares,ANGL,9.0,14.57,353.0,True,,
IL0010821143,2024-02-05,r3,47254990.0,570.5,,1074,562.4,561.0,265762.0,,APOLLO POWER,570.5,1082114,Shares,APLP,121.0,255.43,45206.0,True,,
